"","Age","Sex","Grade","race","schooltype","curious_trying_others","Smoked_cigarettes_on_1_or","Smoked_cigars_cigarillos","chewing_tobacco_snuff_or","Smoked_tobacco_pipe_not_h","Smoked_bidis_on_1_or_more","Smoked_tobacco_hookah_or","snus_such_as_Camel_or_Mar","dissolvable_tobacco_such","electronic_cigarettes_suc","curious_smoke_cig","housemoate_no_smoke","smoked","curious"
"1",10,"F",7,"Black","High",3,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"2",9,"M",7,"Black","High",1,1,1,0,0,0,0,0,0,0,4,1,TRUE,0
"3",10,"M",7,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"4",10,"M",7,"White","High",3,0,0,0,0,0,0,0,0,1,1,1,TRUE,1
"5",10,"F",7,"White","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"6",10,"F",7,"White","High",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"7",10,"M",7,"White","High",3,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"8",10,"F",7,"White","High",4,0,0,0,0,0,0,0,0,0,1,1,FALSE,1
"9",10,"M",7,"Black","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"10",10,"F",7,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"11",10,"F",7,"Black","High",4,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"12",10,"F",7,"White","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"13",10,"M",7,"Black","High",3,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"14",10,"F",7,"Black","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"15",10,"F",7,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"16",10,"M",7,"White","High",3,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"17",9,"F",7,"Black","High",4,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"18",10,"F",7,"White","High",4,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"19",7,"F",5,"Black","High",4,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"20",7,"F",5,"Black","High",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"21",9,"F",5,"White","High",4,1,1,0,0,0,0,0,0,0,4,1,TRUE,0
"22",7,"M",5,"Black","High",4,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"23",9,"F",5,"Black","High",3,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"24",9,"M",5,NA,"High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"25",8,"F",5,"Black","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"26",7,"M",5,"Black","High",4,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"27",7,"F",5,"AI/AN","High",1,0,1,0,0,0,0,0,0,1,2,NA,TRUE,1
"28",8,"F",5,"Hispanic","High",2,0,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"29",8,"F",5,"White","High",3,1,0,0,0,0,0,0,0,0,1,NA,TRUE,1
"30",8,"F",6,"Black","High",1,1,1,0,NA,NA,NA,NA,NA,0,3,NA,TRUE,0
"31",8,"F",5,"White","High",1,1,1,0,0,0,1,0,0,1,1,NA,TRUE,1
"32",8,"F",6,"Black","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"33",9,"M",6,"Black","High",3,1,1,0,0,0,0,0,0,0,1,1,TRUE,1
"34",9,"M",6,"Black","High",4,0,0,0,0,0,0,0,0,1,3,NA,TRUE,0
"35",10,"F",7,"Black","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"36",9,"M",7,"White","High",4,0,0,1,0,0,0,1,0,0,3,NA,TRUE,0
"37",9,"M",7,"White","High",3,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"38",9,"F",6,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"39",9,"F",6,"White","High",2,1,NA,0,0,0,0,0,0,1,1,1,TRUE,1
"40",9,"F",6,"White","High",2,1,NA,0,0,0,0,0,0,0,1,NA,TRUE,1
"41",8,"M",6,"Black","High",4,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"42",10,"M",6,"Black","High",3,1,1,NA,0,0,1,0,0,1,2,1,TRUE,1
"43",8,"F",6,"Black","High",1,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"44",8,"F",6,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"45",9,"F",6,"Asian","High",1,0,NA,0,0,0,0,0,0,0,4,1,NA,0
"46",9,"F",6,"Black","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"47",9,"F",6,"Black","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"48",9,"F",6,"Black","High",4,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"49",8,"F",6,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"50",8,"F",6,NA,"High",1,0,1,0,0,0,0,0,0,0,4,NA,TRUE,0
"51",9,"M",6,"Black","High",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"52",9,"F",6,"Black","High",2,0,NA,0,0,0,0,0,0,0,2,1,NA,1
"53",9,"M",6,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"54",8,"M",6,"Black","High",4,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"55",9,"F",6,"Black","High",3,0,1,0,0,0,0,0,0,0,3,1,TRUE,0
"56",9,"F",6,"Black","High",1,0,1,0,0,0,0,0,0,0,1,1,TRUE,1
"57",10,"M",7,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"58",10,"M",7,"White","High",4,NA,0,0,0,0,0,0,0,1,2,NA,TRUE,1
"59",10,"M",7,"White","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"60",9,"F",7,"White","High",3,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"61",9,"F",7,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"62",10,"F",7,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"63",9,"F",7,"Black","High",2,0,1,0,0,0,0,0,0,0,4,1,TRUE,0
"64",10,"F",7,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"65",10,"M",7,"Black","High",1,1,1,1,0,0,1,0,0,1,1,NA,TRUE,1
"66",11,"M",7,NA,"High",2,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"67",10,"M",7,"Black","High",1,0,NA,0,0,0,0,0,0,0,1,NA,NA,1
"68",10,"F",7,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"69",9,"F",7,"Black","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"70",9,"F",7,"Black","High",2,0,0,0,0,0,1,0,0,0,2,1,TRUE,1
"71",11,"F",7,"Black","High",3,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"72",10,"F",7,"Black","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"73",10,"F",7,"White","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"74",10,"F",7,"White","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"75",9,"M",7,"Black","High",2,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"76",9,"F",7,"Hispanic","High",3,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"77",9,"F",7,"White","High",1,1,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"78",9,"F",7,"White","High",4,0,0,NA,0,0,0,0,0,1,1,1,TRUE,1
"79",9,"M",7,NA,"High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"80",10,"M",7,"White","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"81",10,"F",7,"Black","High",4,0,0,0,0,0,0,0,0,0,1,1,FALSE,1
"82",10,"F",7,"White","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"83",6,"F",4,"Black","High",2,0,1,0,0,0,0,0,0,0,4,NA,TRUE,0
"84",6,"M",4,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"85",7,"M",4,"White","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"86",7,"M",4,"Black","High",2,0,1,0,0,0,0,0,0,0,1,NA,TRUE,1
"87",7,"F",4,"Hispanic","High",2,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"88",6,"F",4,"Black","High",4,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"89",8,"F",5,"Black","High",1,1,1,0,0,0,0,0,0,0,1,NA,TRUE,1
"90",9,"M",6,"Black","High",3,1,NA,NA,0,0,0,0,0,NA,1,NA,TRUE,1
"91",6,"M",4,"Black","High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"92",6,"F",4,"Black","High",4,0,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"93",7,"F",4,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"94",6,"M",4,NA,"High",4,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"95",7,"M",4,"Black","High",3,0,0,0,0,0,1,0,0,0,4,1,TRUE,0
"96",7,"M",4,"Black","High",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"97",7,"F",4,"Black","High",2,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"98",3,"F",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"99",4,"M",1,"Hispanic","Middle",4,0,0,0,NA,NA,NA,NA,NA,0,4,1,NA,0
"100",9,"M",6,"Black","High",4,NA,0,0,0,0,0,0,0,0,4,1,NA,0
"101",8,"M",6,"Black","High",3,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"102",9,"M",6,"Black","High",3,1,0,0,0,0,0,0,0,0,4,NA,TRUE,0
"103",9,"M",5,"Black","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"104",9,"F",6,"Black","High",3,NA,NA,0,0,0,0,0,0,0,2,1,NA,1
"105",9,"M",6,"Black","High",2,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"106",8,"F",6,"Black","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"107",7,"M",4,"Black","High",2,1,NA,1,0,0,0,1,0,NA,1,NA,TRUE,1
"108",7,"F",4,"White","High",1,0,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"109",6,"M",4,"Black","High",2,1,1,0,0,0,0,0,0,0,3,NA,TRUE,0
"110",6,"M",4,"White","High",4,0,0,0,NA,NA,NA,NA,NA,0,4,NA,NA,0
"111",7,"M",4,"White","High",4,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"112",7,"M",4,"White","High",4,0,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"113",6,"F",4,"White","High",2,1,1,0,0,0,0,0,0,1,1,NA,TRUE,1
"114",7,"M",4,"Black","High",NA,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,1
"115",7,"F",4,"Black","High",2,0,1,0,0,0,0,0,0,0,4,NA,TRUE,0
"116",7,"F",4,"Black","High",3,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"117",7,"F",4,"Black","High",1,1,1,0,0,0,1,0,0,1,2,NA,TRUE,1
"118",7,"F",4,"Black","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"119",6,"F",4,"AI/AN","High",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"120",3,"M",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"121",4,"M",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"122",5,"F",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"123",5,"M",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"124",5,"M",2,"Black","Middle",2,0,NA,0,0,0,0,0,1,0,4,1,TRUE,0
"125",5,"M",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"126",5,"F",2,"Black","Middle",4,1,0,0,0,0,0,0,0,0,4,NA,TRUE,0
"127",6,"M",2,"Hispanic","Middle",3,1,NA,0,0,0,0,1,0,0,3,NA,TRUE,0
"128",5,"M",2,"Black","Middle",3,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"129",5,"F",2,NA,"Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"130",5,"F",2,NA,"Middle",3,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"131",5,"M",2,"White","Middle",4,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"132",5,"M",2,NA,"Middle",3,1,0,1,0,0,0,0,0,0,3,NA,TRUE,0
"133",5,"M",2,"White","Middle",4,1,0,0,NA,NA,NA,NA,NA,1,1,1,TRUE,1
"134",5,"M",2,"White","Middle",3,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"135",5,"M",2,NA,"Middle",3,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"136",5,"M",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"137",4,"F",2,"Black","Middle",4,0,0,0,0,0,0,0,0,1,1,NA,TRUE,1
"138",5,"M",2,"Black","Middle",4,NA,0,0,0,0,0,0,0,0,4,1,NA,0
"139",5,"M",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"140",5,"F",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"141",4,"F",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"142",5,"M",2,"White","Middle",3,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"143",4,"F",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"144",6,"M",2,"Black","Middle",4,0,0,0,NA,NA,NA,NA,NA,0,4,1,NA,0
"145",5,"F",2,"Black","Middle",3,1,0,0,0,0,0,0,0,0,1,1,TRUE,1
"146",4,"F",2,"Black","Middle",3,0,0,0,0,0,0,0,0,0,1,1,FALSE,1
"147",4,"F",2,"Black","Middle",3,1,0,0,0,0,0,0,0,1,2,1,TRUE,1
"148",4,"F",2,"Black","Middle",3,1,1,0,0,0,0,0,0,1,2,NA,TRUE,1
"149",5,"M",2,"Black","Middle",2,0,0,0,NA,NA,NA,NA,NA,NA,2,1,NA,1
"150",5,"F",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"151",7,"M",3,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"152",6,"M",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"153",6,"M",3,"Black","Middle",2,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"154",6,"M",3,"Black","Middle",3,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"155",NA,"F",3,NA,"Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"156",3,"F",1,NA,"Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"157",4,"M",1,"Black","Middle",1,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"158",4,"M",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"159",4,"M",1,"Hispanic","Middle",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"160",3,"M",1,NA,"Middle",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",5,"F",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"162",6,"F",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"163",6,"F",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"164",7,"M",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"165",5,"M",3,"White","Middle",3,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"166",5,"M",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"167",6,"F",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"168",5,"M",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"169",5,"M",3,"Black","Middle",2,0,0,0,0,0,0,0,0,0,1,1,FALSE,1
"170",5,"F",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"171",6,NA,3,"Black","Middle",4,0,0,0,NA,NA,NA,NA,NA,0,4,NA,NA,0
"172",6,"F",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"173",3,"M",1,"White","Middle",3,1,1,0,0,0,0,0,0,0,4,1,TRUE,0
"174",4,"M",1,"White","Middle",NA,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"175",4,"M",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"176",3,"F",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"177",6,"M",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"178",4,"M",1,"Black","Middle",3,0,0,0,0,0,0,0,0,0,1,1,FALSE,1
"179",3,"F",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"180",5,"F",1,"White","Middle",4,0,0,NA,0,0,0,0,0,0,4,NA,NA,0
"181",3,"F",1,"Hispanic","Middle",4,1,1,0,0,0,0,0,0,0,1,NA,TRUE,1
"182",4,"F",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"183",4,"M",1,"Black","Middle",4,0,0,1,0,0,0,0,0,0,2,NA,TRUE,1
"184",4,"F",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"185",5,"M",1,"Black","Middle",2,1,NA,NA,0,0,0,0,0,NA,3,NA,TRUE,0
"186",4,"M",1,"White","Middle",NA,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"187",3,"M",1,NA,"Middle",NA,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA
"188",3,"F",1,"Black","Middle",4,0,NA,1,NA,NA,NA,NA,NA,0,2,NA,TRUE,1
"189",4,"M",1,"Hispanic","Middle",1,1,1,1,0,1,0,0,0,1,1,NA,TRUE,1
"190",4,"F",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"191",3,"M",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"192",4,"F",1,"Asian","Middle",NA,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"193",4,"F",1,"Black","Middle",2,0,0,1,0,0,0,0,0,0,2,1,TRUE,1
"194",4,"F",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"195",5,"M",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"196",4,"M",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"197",4,"F",1,"Black","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"198",3,"M",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"199",4,"F",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"200",5,"F",1,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"201",3,"F",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"202",4,"M",1,"Black","Middle",3,0,0,0,NA,NA,NA,NA,NA,0,3,1,NA,0
"203",5,"M",1,"White","Middle",3,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"204",3,"M",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"205",4,"M",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"206",4,"F",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"207",4,"F",1,"Black","Middle",3,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"208",4,"M",1,"Black","Middle",3,0,0,0,NA,NA,NA,NA,NA,0,2,NA,NA,1
"209",4,"F",1,"Black","Middle",3,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"210",3,"M",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"211",4,"F",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"212",4,"F",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"213",4,"M",1,NA,"Middle",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"214",3,"F",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"215",3,"F",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"216",4,"M",1,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"217",4,"M",1,"Black","Middle",3,0,0,1,0,0,0,0,0,0,4,NA,TRUE,0
"218",5,"M",2,NA,"Middle",3,0,0,1,0,0,0,0,0,0,4,1,TRUE,0
"219",4,"M",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"220",5,"M",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"221",5,"M",2,"AI/AN","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"222",5,"M",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,2,NA,FALSE,1
"223",5,"M",2,"Black","Middle",1,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"224",6,"F",2,"Black","Middle",3,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"225",5,"F",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"226",6,"F",2,"Black","Middle",4,0,0,0,0,0,0,0,0,NA,3,NA,NA,0
"227",4,"M",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"228",5,"F",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"229",6,"F",2,NA,"Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"230",5,"M",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"231",5,"M",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"232",6,"M",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"233",5,"M",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"234",NA,NA,NA,"Hispanic",NA,2,0,1,0,0,0,0,0,0,0,3,NA,TRUE,0
"235",5,"M",2,"Black","Middle",2,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"236",5,"M",2,"Hispanic","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"237",4,"F",2,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"238",5,"M",3,"Black","Middle",2,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"239",6,"F",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"240",5,"F",3,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"241",5,"F",3,"White","Middle",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"242",6,"F",3,NA,"Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"243",6,"F",3,"White","Middle",4,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"244",6,"F",3,NA,"Middle",2,0,0,0,0,0,0,0,0,0,3,1,FALSE,0
"245",8,"M",3,"Asian","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"246",5,"F",3,"Black","Middle",2,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
"247",5,"F",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"248",5,"M",3,"Black","Middle",4,0,NA,1,0,0,0,0,0,0,4,NA,TRUE,0
"249",6,"M",3,"Black","Middle",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"250",10,"M",7,"White","High",3,1,0,1,0,0,0,0,1,0,1,NA,TRUE,1
"251",10,"M",7,"White","High",3,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"252",10,"F",7,"White","High",4,0,0,0,0,0,0,0,0,0,1,1,FALSE,1
"253",10,"M",7,"Black","High",1,1,1,0,0,0,0,0,0,0,1,NA,TRUE,1
"254",9,"M",7,"Black","High",1,1,1,0,0,0,1,0,0,0,2,1,TRUE,1
"255",11,"M",7,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"256",10,"M",7,"Black","High",4,0,0,0,0,0,0,0,0,0,4,1,FALSE,0
"257",11,"F",7,"Black","High",3,0,0,0,0,0,1,0,0,1,2,1,TRUE,1
"258",10,"F",6,"Black","High",2,1,1,0,0,0,0,0,0,0,1,1,TRUE,1
"259",10,"M",7,"Black","High",3,0,0,0,0,0,0,0,0,0,3,NA,FALSE,0
"260",11,"M",7,"Black","High",3,0,1,0,0,0,0,0,0,0,4,1,TRUE,0
"261",10,"M",7,"Black","High",2,0,1,0,0,0,0,0,0,0,2,1,TRUE,1
"262",10,"M",7,"Black","High",2,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"263",8,"M",5,"Black","High",2,NA,1,0,NA,NA,NA,NA,NA,0,4,NA,TRUE,0
"264",7,"M",5,"White","High",1,1,0,0,0,0,0,0,0,0,1,NA,TRUE,1
"265",7,"F",5,"White","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"266",8,"F",5,"White","High",4,0,0,0,0,0,0,0,0,0,4,NA,FALSE,0
"267",8,"M",5,"Black","High",3,0,0,0,0,0,0,0,0,0,1,NA,FALSE,1
"268",8,"M",5,"Black","High",4,0,0,0,0,0,0,0,0,0,2,1,FALSE,1
